graph_id,assortativity,layout_name,no_communities,calculated_bestnum,bestnum_algo,diff,abs_diff
30,0.4085300810695489,fruchterman_reingold,6,3,silhouette,-3,3
30,0.4085300810695489,graphopt,6,2,silhouette,-4,4
30,0.4085300810695489,lgl,6,2,silhouette,-4,4
30,0.4085300810695489,mds,6,3,silhouette,-3,3
0,0.9497464677792549,kamada_kawai,2,2,calinski_harabasz,0,0
0,0.9497464677792549,spring,2,2,calinski_harabasz,0,0
0,0.9497464677792549,davidson_harel,2,2,calinski_harabasz,0,0
0,0.9497464677792549,drl,2,2,calinski_harabasz,0,0
0,0.9497464677792549,fruchterman_reingold,2,2,calinski_harabasz,0,0
0,0.9497464677792549,graphopt,2,2,calinski_harabasz,0,0
0,0.9497464677792549,lgl,2,2,calinski_harabasz,0,0
0,0.9497464677792549,mds,2,2,calinski_harabasz,0,0
1,0.9295784727689116,kamada_kawai,2,2,calinski_harabasz,0,0
1,0.9295784727689116,spring,2,2,calinski_harabasz,0,0
1,0.9295784727689116,davidson_harel,2,2,calinski_harabasz,0,0
1,0.9295784727689116,drl,2,2,calinski_harabasz,0,0
1,0.9295784727689116,fruchterman_reingold,2,2,calinski_harabasz,0,0
1,0.9295784727689116,graphopt,2,2,calinski_harabasz,0,0
1,0.9295784727689116,lgl,2,2,calinski_harabasz,0,0
1,0.9295784727689116,mds,2,2,calinski_harabasz,0,0
2,0.6441150620123915,kamada_kawai,2,2,calinski_harabasz,0,0
2,0.6441150620123915,spring,2,2,calinski_harabasz,0,0
2,0.6441150620123915,davidson_harel,2,2,calinski_harabasz,0,0
2,0.6441150620123915,drl,2,2,calinski_harabasz,0,0
2,0.6441150620123915,fruchterman_reingold,2,2,calinski_harabasz,0,0
2,0.6441150620123915,graphopt,2,2,calinski_harabasz,0,0
2,0.6441150620123915,lgl,2,2,calinski_harabasz,0,0
2,0.6441150620123915,mds,2,2,calinski_harabasz,0,0
3,0.655612222049058,kamada_kawai,2,2,calinski_harabasz,0,0
3,0.655612222049058,spring,2,2,calinski_harabasz,0,0
3,0.655612222049058,davidson_harel,2,2,calinski_harabasz,0,0
3,0.655612222049058,drl,2,2,calinski_harabasz,0,0
3,0.655612222049058,fruchterman_reingold,2,2,calinski_harabasz,0,0
3,0.655612222049058,graphopt,2,2,calinski_harabasz,0,0
3,0.655612222049058,lgl,2,2,calinski_harabasz,0,0
3,0.655612222049058,mds,2,2,calinski_harabasz,0,0
4,0.9043833138470361,kamada_kawai,2,2,calinski_harabasz,0,0
4,0.9043833138470361,spring,2,2,calinski_harabasz,0,0
4,0.9043833138470361,davidson_harel,2,2,calinski_harabasz,0,0
4,0.9043833138470361,drl,2,3,calinski_harabasz,1,1
4,0.9043833138470361,fruchterman_reingold,2,2,calinski_harabasz,0,0
4,0.9043833138470361,graphopt,2,2,calinski_harabasz,0,0
4,0.9043833138470361,lgl,2,3,calinski_harabasz,1,1
4,0.9043833138470361,mds,2,2,calinski_harabasz,0,0
5,0.948477140528364,kamada_kawai,3,3,calinski_harabasz,0,0
5,0.948477140528364,spring,3,3,calinski_harabasz,0,0
5,0.948477140528364,davidson_harel,3,3,calinski_harabasz,0,0
5,0.948477140528364,drl,3,3,calinski_harabasz,0,0
5,0.948477140528364,fruchterman_reingold,3,3,calinski_harabasz,0,0
5,0.948477140528364,graphopt,3,3,calinski_harabasz,0,0
5,0.948477140528364,lgl,3,2,calinski_harabasz,-1,1
5,0.948477140528364,mds,3,3,calinski_harabasz,0,0
6,0.8685638505743446,kamada_kawai,3,3,calinski_harabasz,0,0
6,0.8685638505743446,spring,3,3,calinski_harabasz,0,0
6,0.8685638505743446,davidson_harel,3,3,calinski_harabasz,0,0
6,0.8685638505743446,drl,3,3,calinski_harabasz,0,0
6,0.8685638505743446,fruchterman_reingold,3,3,calinski_harabasz,0,0
6,0.8685638505743446,graphopt,3,3,calinski_harabasz,0,0
6,0.8685638505743446,lgl,3,2,calinski_harabasz,-1,1
6,0.8685638505743446,mds,3,3,calinski_harabasz,0,0
7,0.6771422728202333,kamada_kawai,3,3,calinski_harabasz,0,0
7,0.6771422728202333,spring,3,3,calinski_harabasz,0,0
7,0.6771422728202333,davidson_harel,3,3,calinski_harabasz,0,0
7,0.6771422728202333,drl,3,3,calinski_harabasz,0,0
7,0.6771422728202333,fruchterman_reingold,3,3,calinski_harabasz,0,0
7,0.6771422728202333,graphopt,3,3,calinski_harabasz,0,0
7,0.6771422728202333,lgl,3,2,calinski_harabasz,-1,1
7,0.6771422728202333,mds,3,3,calinski_harabasz,0,0
8,0.6186997894538738,kamada_kawai,3,3,calinski_harabasz,0,0
8,0.6186997894538738,spring,3,3,calinski_harabasz,0,0
8,0.6186997894538738,davidson_harel,3,2,calinski_harabasz,-1,1
8,0.6186997894538738,drl,3,3,calinski_harabasz,0,0
8,0.6186997894538738,fruchterman_reingold,3,3,calinski_harabasz,0,0
8,0.6186997894538738,graphopt,3,3,calinski_harabasz,0,0
8,0.6186997894538738,lgl,3,2,calinski_harabasz,-1,1
8,0.6186997894538738,mds,3,3,calinski_harabasz,0,0
9,0.4796870623693013,kamada_kawai,3,4,calinski_harabasz,1,1
9,0.4796870623693013,spring,3,3,calinski_harabasz,0,0
9,0.4796870623693013,davidson_harel,3,2,calinski_harabasz,-1,1
9,0.4796870623693013,drl,3,3,calinski_harabasz,0,0
9,0.4796870623693013,fruchterman_reingold,3,3,calinski_harabasz,0,0
9,0.4796870623693013,graphopt,3,3,calinski_harabasz,0,0
9,0.4796870623693013,lgl,3,2,calinski_harabasz,-1,1
9,0.4796870623693013,mds,3,3,calinski_harabasz,0,0
11,0.9259514827884867,kamada_kawai,4,2,calinski_harabasz,-2,2
11,0.9259514827884867,spring,4,4,calinski_harabasz,0,0
11,0.9259514827884867,davidson_harel,4,4,calinski_harabasz,0,0
11,0.9259514827884867,drl,4,4,calinski_harabasz,0,0
11,0.9259514827884867,fruchterman_reingold,4,4,calinski_harabasz,0,0
11,0.9259514827884867,graphopt,4,4,calinski_harabasz,0,0
11,0.9259514827884867,lgl,4,2,calinski_harabasz,-2,2
11,0.9259514827884867,mds,4,4,calinski_harabasz,0,0
12,0.8031457817691404,kamada_kawai,4,4,calinski_harabasz,0,0
12,0.8031457817691404,spring,4,4,calinski_harabasz,0,0
12,0.8031457817691404,davidson_harel,4,2,calinski_harabasz,-2,2
12,0.8031457817691404,drl,4,4,calinski_harabasz,0,0
12,0.8031457817691404,fruchterman_reingold,4,4,calinski_harabasz,0,0
12,0.8031457817691404,graphopt,4,4,calinski_harabasz,0,0
12,0.8031457817691404,lgl,4,2,calinski_harabasz,-2,2
12,0.8031457817691404,mds,4,3,calinski_harabasz,-1,1
13,0.83844183663169,kamada_kawai,4,4,calinski_harabasz,0,0
13,0.83844183663169,spring,4,4,calinski_harabasz,0,0
13,0.83844183663169,davidson_harel,4,2,calinski_harabasz,-2,2
13,0.83844183663169,drl,4,2,calinski_harabasz,-2,2
13,0.83844183663169,fruchterman_reingold,4,4,calinski_harabasz,0,0
13,0.83844183663169,graphopt,4,4,calinski_harabasz,0,0
13,0.83844183663169,lgl,4,2,calinski_harabasz,-2,2
13,0.83844183663169,mds,4,3,calinski_harabasz,-1,1
14,0.6460747881329942,kamada_kawai,4,4,calinski_harabasz,0,0
14,0.6460747881329942,spring,4,3,calinski_harabasz,-1,1
14,0.6460747881329942,davidson_harel,4,3,calinski_harabasz,-1,1
14,0.6460747881329942,drl,4,3,calinski_harabasz,-1,1
14,0.6460747881329942,fruchterman_reingold,4,3,calinski_harabasz,-1,1
14,0.6460747881329942,graphopt,4,4,calinski_harabasz,0,0
14,0.6460747881329942,lgl,4,2,calinski_harabasz,-2,2
14,0.6460747881329942,mds,4,3,calinski_harabasz,-1,1
15,0.5812564225525791,kamada_kawai,4,3,calinski_harabasz,-1,1
15,0.5812564225525791,spring,4,3,calinski_harabasz,-1,1
15,0.5812564225525791,davidson_harel,4,3,calinski_harabasz,-1,1
15,0.5812564225525791,drl,4,3,calinski_harabasz,-1,1
15,0.5812564225525791,fruchterman_reingold,4,4,calinski_harabasz,0,0
15,0.5812564225525791,graphopt,4,4,calinski_harabasz,0,0
15,0.5812564225525791,lgl,4,2,calinski_harabasz,-2,2
15,0.5812564225525791,mds,4,3,calinski_harabasz,-1,1
17,0.9264313790003696,kamada_kawai,5,4,calinski_harabasz,-1,1
17,0.9264313790003696,spring,5,5,calinski_harabasz,0,0
17,0.9264313790003696,davidson_harel,5,4,calinski_harabasz,-1,1
17,0.9264313790003696,drl,5,2,calinski_harabasz,-3,3
17,0.9264313790003696,fruchterman_reingold,5,5,calinski_harabasz,0,0
17,0.9264313790003696,graphopt,5,5,calinski_harabasz,0,0
17,0.9264313790003696,lgl,5,2,calinski_harabasz,-3,3
17,0.9264313790003696,mds,5,4,calinski_harabasz,-1,1
18,0.8492753876468558,kamada_kawai,5,5,calinski_harabasz,0,0
18,0.8492753876468558,spring,5,2,calinski_harabasz,-3,3
18,0.8492753876468558,davidson_harel,5,5,calinski_harabasz,0,0
18,0.8492753876468558,drl,5,2,calinski_harabasz,-3,3
18,0.8492753876468558,fruchterman_reingold,5,5,calinski_harabasz,0,0
18,0.8492753876468558,graphopt,5,5,calinski_harabasz,0,0
18,0.8492753876468558,lgl,5,2,calinski_harabasz,-3,3
18,0.8492753876468558,mds,5,2,calinski_harabasz,-3,3
19,0.9161665318603085,kamada_kawai,5,4,calinski_harabasz,-1,1
19,0.9161665318603085,spring,5,5,calinski_harabasz,0,0
19,0.9161665318603085,davidson_harel,5,5,calinski_harabasz,0,0
19,0.9161665318603085,drl,5,5,calinski_harabasz,0,0
19,0.9161665318603085,fruchterman_reingold,5,2,calinski_harabasz,-3,3
19,0.9161665318603085,graphopt,5,5,calinski_harabasz,0,0
19,0.9161665318603085,lgl,5,2,calinski_harabasz,-3,3
19,0.9161665318603085,mds,5,4,calinski_harabasz,-1,1
20,0.6190484438632248,kamada_kawai,5,3,calinski_harabasz,-2,2
20,0.6190484438632248,spring,5,3,calinski_harabasz,-2,2
20,0.6190484438632248,davidson_harel,5,3,calinski_harabasz,-2,2
20,0.6190484438632248,drl,5,2,calinski_harabasz,-3,3
20,0.6190484438632248,fruchterman_reingold,5,3,calinski_harabasz,-2,2
20,0.6190484438632248,graphopt,5,3,calinski_harabasz,-2,2
20,0.6190484438632248,lgl,5,2,calinski_harabasz,-3,3
20,0.6190484438632248,mds,5,3,calinski_harabasz,-2,2
21,0.3757802932450893,kamada_kawai,5,3,calinski_harabasz,-2,2
21,0.3757802932450893,spring,5,3,calinski_harabasz,-2,2
21,0.3757802932450893,davidson_harel,5,2,calinski_harabasz,-3,3
21,0.3757802932450893,drl,5,3,calinski_harabasz,-2,2
21,0.3757802932450893,fruchterman_reingold,5,3,calinski_harabasz,-2,2
21,0.3757802932450893,graphopt,5,3,calinski_harabasz,-2,2
21,0.3757802932450893,lgl,5,2,calinski_harabasz,-3,3
21,0.3757802932450893,mds,5,3,calinski_harabasz,-2,2
23,0.9346409897000486,kamada_kawai,6,2,calinski_harabasz,-4,4
23,0.9346409897000486,spring,6,6,calinski_harabasz,0,0
23,0.9346409897000486,davidson_harel,6,6,calinski_harabasz,0,0
23,0.9346409897000486,drl,6,2,calinski_harabasz,-4,4
23,0.9346409897000486,fruchterman_reingold,6,5,calinski_harabasz,-1,1
23,0.9346409897000486,graphopt,6,2,calinski_harabasz,-4,4
23,0.9346409897000486,lgl,6,2,calinski_harabasz,-4,4
23,0.9346409897000486,mds,6,5,calinski_harabasz,-1,1
24,0.8344564179855883,kamada_kawai,6,4,calinski_harabasz,-2,2
24,0.8344564179855883,spring,6,3,calinski_harabasz,-3,3
24,0.8344564179855883,davidson_harel,6,6,calinski_harabasz,0,0
24,0.8344564179855883,drl,6,2,calinski_harabasz,-4,4
24,0.8344564179855883,fruchterman_reingold,6,6,calinski_harabasz,0,0
24,0.8344564179855883,graphopt,6,5,calinski_harabasz,-1,1
24,0.8344564179855883,lgl,6,2,calinski_harabasz,-4,4
24,0.8344564179855883,mds,6,5,calinski_harabasz,-1,1
25,0.6154021316219306,kamada_kawai,6,4,calinski_harabasz,-2,2
25,0.6154021316219306,spring,6,3,calinski_harabasz,-3,3
25,0.6154021316219306,davidson_harel,6,3,calinski_harabasz,-3,3
25,0.6154021316219306,drl,6,2,calinski_harabasz,-4,4
25,0.6154021316219306,fruchterman_reingold,6,4,calinski_harabasz,-2,2
25,0.6154021316219306,graphopt,6,5,calinski_harabasz,-1,1
25,0.6154021316219306,lgl,6,2,calinski_harabasz,-4,4
25,0.6154021316219306,mds,6,3,calinski_harabasz,-3,3
26,0.9082350159895468,kamada_kawai,6,2,calinski_harabasz,-4,4
26,0.9082350159895468,spring,6,6,calinski_harabasz,0,0
26,0.9082350159895468,davidson_harel,6,5,calinski_harabasz,-1,1
26,0.9082350159895468,drl,6,2,calinski_harabasz,-4,4
26,0.9082350159895468,fruchterman_reingold,6,2,calinski_harabasz,-4,4
26,0.9082350159895468,graphopt,6,6,calinski_harabasz,0,0
26,0.9082350159895468,lgl,6,2,calinski_harabasz,-4,4
26,0.9082350159895468,mds,6,2,calinski_harabasz,-4,4
27,0.7588253338394871,kamada_kawai,6,5,calinski_harabasz,-1,1
27,0.7588253338394871,spring,6,3,calinski_harabasz,-3,3
27,0.7588253338394871,davidson_harel,6,4,calinski_harabasz,-2,2
27,0.7588253338394871,drl,6,2,calinski_harabasz,-4,4
27,0.7588253338394871,fruchterman_reingold,6,3,calinski_harabasz,-3,3
27,0.7588253338394871,graphopt,6,6,calinski_harabasz,0,0
27,0.7588253338394871,lgl,6,2,calinski_harabasz,-4,4
27,0.7588253338394871,mds,6,3,calinski_harabasz,-3,3
28,0.6591759579849324,kamada_kawai,6,5,calinski_harabasz,-1,1
28,0.6591759579849324,spring,6,4,calinski_harabasz,-2,2
28,0.6591759579849324,davidson_harel,6,2,calinski_harabasz,-4,4
28,0.6591759579849324,drl,6,2,calinski_harabasz,-4,4
28,0.6591759579849324,fruchterman_reingold,6,3,calinski_harabasz,-3,3
28,0.6591759579849324,graphopt,6,4,calinski_harabasz,-2,2
28,0.6591759579849324,lgl,6,2,calinski_harabasz,-4,4
28,0.6591759579849324,mds,6,4,calinski_harabasz,-2,2
29,0.5691331046825181,kamada_kawai,6,4,calinski_harabasz,-2,2
29,0.5691331046825181,spring,6,3,calinski_harabasz,-3,3
29,0.5691331046825181,davidson_harel,6,3,calinski_harabasz,-3,3
29,0.5691331046825181,drl,6,4,calinski_harabasz,-2,2
29,0.5691331046825181,fruchterman_reingold,6,4,calinski_harabasz,-2,2
29,0.5691331046825181,graphopt,6,4,calinski_harabasz,-2,2
29,0.5691331046825181,lgl,6,2,calinski_harabasz,-4,4
29,0.5691331046825181,mds,6,3,calinski_harabasz,-3,3
30,0.3799295445334658,kamada_kawai,6,3,calinski_harabasz,-3,3
30,0.3799295445334658,spring,6,3,calinski_harabasz,-3,3
30,0.3799295445334658,davidson_harel,6,3,calinski_harabasz,-3,3
30,0.3799295445334658,drl,6,3,calinski_harabasz,-3,3
30,0.3799295445334658,fruchterman_reingold,6,3,calinski_harabasz,-3,3
30,0.3799295445334658,graphopt,6,4,calinski_harabasz,-2,2
30,0.3799295445334658,lgl,6,2,calinski_harabasz,-4,4
30,0.3799295445334658,mds,6,3,calinski_harabasz,-3,3
0,0.9497464677792549,kamada_kawai,2,5,elbow,3,3
0,0.9497464677792549,spring,2,5,elbow,3,3
0,0.9497464677792549,davidson_harel,2,6,elbow,4,4
0,0.9497464677792549,drl,2,6,elbow,4,4
0,0.9497464677792549,fruchterman_reingold,2,4,elbow,2,2
0,0.9497464677792549,graphopt,2,6,elbow,4,4
0,0.9497464677792549,lgl,2,5,elbow,3,3
0,0.9497464677792549,mds,2,4,elbow,2,2
1,0.9295784727689116,kamada_kawai,2,4,elbow,2,2
1,0.9295784727689116,spring,2,4,elbow,2,2
1,0.9295784727689116,davidson_harel,2,5,elbow,3,3
1,0.9295784727689116,drl,2,4,elbow,2,2
1,0.9295784727689116,fruchterman_reingold,2,6,elbow,4,4
1,0.9295784727689116,graphopt,2,5,elbow,3,3
1,0.9295784727689116,lgl,2,3,elbow,1,1
1,0.9295784727689116,mds,2,4,elbow,2,2
2,0.6441150620123915,kamada_kawai,2,4,elbow,2,2
2,0.6441150620123915,spring,2,4,elbow,2,2
2,0.6441150620123915,davidson_harel,2,5,elbow,3,3
2,0.6441150620123915,drl,2,4,elbow,2,2
2,0.6441150620123915,fruchterman_reingold,2,4,elbow,2,2
2,0.6441150620123915,graphopt,2,5,elbow,3,3
2,0.6441150620123915,lgl,2,5,elbow,3,3
2,0.6441150620123915,mds,2,5,elbow,3,3
3,0.655612222049058,kamada_kawai,2,4,elbow,2,2
3,0.655612222049058,spring,2,5,elbow,3,3
3,0.655612222049058,davidson_harel,2,5,elbow,3,3
3,0.655612222049058,drl,2,4,elbow,2,2
3,0.655612222049058,fruchterman_reingold,2,4,elbow,2,2
3,0.655612222049058,graphopt,2,5,elbow,3,3
3,0.655612222049058,lgl,2,4,elbow,2,2
3,0.655612222049058,mds,2,4,elbow,2,2
4,0.9043833138470361,kamada_kawai,2,4,elbow,2,2
4,0.9043833138470361,spring,2,5,elbow,3,3
4,0.9043833138470361,davidson_harel,2,5,elbow,3,3
4,0.9043833138470361,drl,2,3,elbow,1,1
4,0.9043833138470361,fruchterman_reingold,2,5,elbow,3,3
4,0.9043833138470361,graphopt,2,5,elbow,3,3
4,0.9043833138470361,lgl,2,4,elbow,2,2
4,0.9043833138470361,mds,2,5,elbow,3,3
5,0.948477140528364,kamada_kawai,3,3,elbow,0,0
5,0.948477140528364,spring,3,3,elbow,0,0
5,0.948477140528364,davidson_harel,3,3,elbow,0,0
5,0.948477140528364,drl,3,3,elbow,0,0
5,0.948477140528364,fruchterman_reingold,3,3,elbow,0,0
5,0.948477140528364,graphopt,3,3,elbow,0,0
5,0.948477140528364,lgl,3,4,elbow,1,1
5,0.948477140528364,mds,3,3,elbow,0,0
6,0.8685638505743446,kamada_kawai,3,3,elbow,0,0
6,0.8685638505743446,spring,3,3,elbow,0,0
6,0.8685638505743446,davidson_harel,3,3,elbow,0,0
6,0.8685638505743446,drl,3,3,elbow,0,0
6,0.8685638505743446,fruchterman_reingold,3,3,elbow,0,0
6,0.8685638505743446,graphopt,3,3,elbow,0,0
6,0.8685638505743446,lgl,3,4,elbow,1,1
6,0.8685638505743446,mds,3,3,elbow,0,0
7,0.6771422728202333,kamada_kawai,3,3,elbow,0,0
7,0.6771422728202333,spring,3,3,elbow,0,0
7,0.6771422728202333,davidson_harel,3,4,elbow,1,1
7,0.6771422728202333,drl,3,3,elbow,0,0
7,0.6771422728202333,fruchterman_reingold,3,3,elbow,0,0
7,0.6771422728202333,graphopt,3,3,elbow,0,0
7,0.6771422728202333,lgl,3,4,elbow,1,1
7,0.6771422728202333,mds,3,3,elbow,0,0
8,0.6186997894538738,kamada_kawai,3,5,elbow,2,2
8,0.6186997894538738,spring,3,4,elbow,1,1
8,0.6186997894538738,davidson_harel,3,6,elbow,3,3
8,0.6186997894538738,drl,3,6,elbow,3,3
8,0.6186997894538738,fruchterman_reingold,3,4,elbow,1,1
8,0.6186997894538738,graphopt,3,4,elbow,1,1
8,0.6186997894538738,lgl,3,4,elbow,1,1
8,0.6186997894538738,mds,3,3,elbow,0,0
9,0.4796870623693013,kamada_kawai,3,4,elbow,1,1
9,0.4796870623693013,spring,3,3,elbow,0,0
9,0.4796870623693013,davidson_harel,3,7,elbow,4,4
9,0.4796870623693013,drl,3,4,elbow,1,1
9,0.4796870623693013,fruchterman_reingold,3,5,elbow,2,2
9,0.4796870623693013,graphopt,3,4,elbow,1,1
9,0.4796870623693013,lgl,3,5,elbow,2,2
9,0.4796870623693013,mds,3,5,elbow,2,2
11,0.9259514827884867,kamada_kawai,4,4,elbow,0,0
11,0.9259514827884867,spring,4,4,elbow,0,0
11,0.9259514827884867,davidson_harel,4,4,elbow,0,0
11,0.9259514827884867,drl,4,4,elbow,0,0
11,0.9259514827884867,fruchterman_reingold,4,4,elbow,0,0
11,0.9259514827884867,graphopt,4,4,elbow,0,0
11,0.9259514827884867,lgl,4,5,elbow,1,1
11,0.9259514827884867,mds,4,4,elbow,0,0
12,0.8031457817691404,kamada_kawai,4,4,elbow,0,0
12,0.8031457817691404,spring,4,4,elbow,0,0
12,0.8031457817691404,davidson_harel,4,4,elbow,0,0
12,0.8031457817691404,drl,4,4,elbow,0,0
12,0.8031457817691404,fruchterman_reingold,4,4,elbow,0,0
12,0.8031457817691404,graphopt,4,4,elbow,0,0
12,0.8031457817691404,lgl,4,4,elbow,0,0
12,0.8031457817691404,mds,4,3,elbow,-1,1
13,0.83844183663169,kamada_kawai,4,4,elbow,0,0
13,0.83844183663169,spring,4,4,elbow,0,0
13,0.83844183663169,davidson_harel,4,4,elbow,0,0
13,0.83844183663169,drl,4,4,elbow,0,0
13,0.83844183663169,fruchterman_reingold,4,4,elbow,0,0
13,0.83844183663169,graphopt,4,4,elbow,0,0
13,0.83844183663169,lgl,4,4,elbow,0,0
13,0.83844183663169,mds,4,3,elbow,-1,1
14,0.6460747881329942,kamada_kawai,4,4,elbow,0,0
14,0.6460747881329942,spring,4,4,elbow,0,0
14,0.6460747881329942,davidson_harel,4,5,elbow,1,1
14,0.6460747881329942,drl,4,5,elbow,1,1
14,0.6460747881329942,fruchterman_reingold,4,4,elbow,0,0
14,0.6460747881329942,graphopt,4,4,elbow,0,0
14,0.6460747881329942,lgl,4,4,elbow,0,0
14,0.6460747881329942,mds,4,3,elbow,-1,1
15,0.5812564225525791,kamada_kawai,4,4,elbow,0,0
15,0.5812564225525791,spring,4,3,elbow,-1,1
15,0.5812564225525791,davidson_harel,4,4,elbow,0,0
15,0.5812564225525791,drl,4,5,elbow,1,1
15,0.5812564225525791,fruchterman_reingold,4,4,elbow,0,0
15,0.5812564225525791,graphopt,4,4,elbow,0,0
15,0.5812564225525791,lgl,4,4,elbow,0,0
15,0.5812564225525791,mds,4,3,elbow,-1,1
17,0.9264313790003696,kamada_kawai,5,4,elbow,-1,1
17,0.9264313790003696,spring,5,4,elbow,-1,1
17,0.9264313790003696,davidson_harel,5,4,elbow,-1,1
17,0.9264313790003696,drl,5,3,elbow,-2,2
17,0.9264313790003696,fruchterman_reingold,5,5,elbow,0,0
17,0.9264313790003696,graphopt,5,5,elbow,0,0
17,0.9264313790003696,lgl,5,3,elbow,-2,2
17,0.9264313790003696,mds,5,4,elbow,-1,1
18,0.8492753876468558,kamada_kawai,5,5,elbow,0,0
18,0.8492753876468558,spring,5,5,elbow,0,0
18,0.8492753876468558,davidson_harel,5,5,elbow,0,0
18,0.8492753876468558,drl,5,4,elbow,-1,1
18,0.8492753876468558,fruchterman_reingold,5,5,elbow,0,0
18,0.8492753876468558,graphopt,5,5,elbow,0,0
18,0.8492753876468558,lgl,5,5,elbow,0,0
18,0.8492753876468558,mds,5,4,elbow,-1,1
19,0.9161665318603085,kamada_kawai,5,4,elbow,-1,1
19,0.9161665318603085,spring,5,4,elbow,-1,1
19,0.9161665318603085,davidson_harel,5,5,elbow,0,0
19,0.9161665318603085,drl,5,4,elbow,-1,1
19,0.9161665318603085,fruchterman_reingold,5,4,elbow,-1,1
19,0.9161665318603085,graphopt,5,6,elbow,1,1
19,0.9161665318603085,lgl,5,4,elbow,-1,1
19,0.9161665318603085,mds,5,4,elbow,-1,1
20,0.6190484438632248,kamada_kawai,5,4,elbow,-1,1
20,0.6190484438632248,spring,5,5,elbow,0,0
20,0.6190484438632248,davidson_harel,5,4,elbow,-1,1
20,0.6190484438632248,drl,5,5,elbow,0,0
20,0.6190484438632248,fruchterman_reingold,5,3,elbow,-2,2
20,0.6190484438632248,graphopt,5,4,elbow,-1,1
20,0.6190484438632248,lgl,5,3,elbow,-2,2
20,0.6190484438632248,mds,5,3,elbow,-2,2
21,0.3757802932450893,kamada_kawai,5,4,elbow,-1,1
21,0.3757802932450893,spring,5,4,elbow,-1,1
21,0.3757802932450893,davidson_harel,5,4,elbow,-1,1
21,0.3757802932450893,drl,5,4,elbow,-1,1
21,0.3757802932450893,fruchterman_reingold,5,4,elbow,-1,1
21,0.3757802932450893,graphopt,5,4,elbow,-1,1
21,0.3757802932450893,lgl,5,5,elbow,0,0
21,0.3757802932450893,mds,5,3,elbow,-2,2
23,0.9346409897000486,kamada_kawai,6,5,elbow,-1,1
23,0.9346409897000486,spring,6,4,elbow,-2,2
23,0.9346409897000486,davidson_harel,6,4,elbow,-2,2
23,0.9346409897000486,drl,6,5,elbow,-1,1
23,0.9346409897000486,fruchterman_reingold,6,5,elbow,-1,1
23,0.9346409897000486,graphopt,6,4,elbow,-2,2
23,0.9346409897000486,lgl,6,5,elbow,-1,1
23,0.9346409897000486,mds,6,5,elbow,-1,1
24,0.8344564179855883,kamada_kawai,6,4,elbow,-2,2
24,0.8344564179855883,spring,6,5,elbow,-1,1
24,0.8344564179855883,davidson_harel,6,5,elbow,-1,1
24,0.8344564179855883,drl,6,4,elbow,-2,2
24,0.8344564179855883,fruchterman_reingold,6,4,elbow,-2,2
24,0.8344564179855883,graphopt,6,4,elbow,-2,2
24,0.8344564179855883,lgl,6,4,elbow,-2,2
24,0.8344564179855883,mds,6,4,elbow,-2,2
25,0.6154021316219306,kamada_kawai,6,4,elbow,-2,2
25,0.6154021316219306,spring,6,4,elbow,-2,2
25,0.6154021316219306,davidson_harel,6,4,elbow,-2,2
25,0.6154021316219306,drl,6,7,elbow,1,1
25,0.6154021316219306,fruchterman_reingold,6,4,elbow,-2,2
25,0.6154021316219306,graphopt,6,5,elbow,-1,1
25,0.6154021316219306,lgl,6,4,elbow,-2,2
25,0.6154021316219306,mds,6,3,elbow,-3,3
26,0.9082350159895468,kamada_kawai,6,5,elbow,-1,1
26,0.9082350159895468,spring,6,4,elbow,-2,2
26,0.9082350159895468,davidson_harel,6,5,elbow,-1,1
26,0.9082350159895468,drl,6,3,elbow,-3,3
26,0.9082350159895468,fruchterman_reingold,6,5,elbow,-1,1
26,0.9082350159895468,graphopt,6,4,elbow,-2,2
26,0.9082350159895468,lgl,6,4,elbow,-2,2
26,0.9082350159895468,mds,6,5,elbow,-1,1
27,0.7588253338394871,kamada_kawai,6,4,elbow,-2,2
27,0.7588253338394871,spring,6,4,elbow,-2,2
27,0.7588253338394871,davidson_harel,6,4,elbow,-2,2
27,0.7588253338394871,drl,6,5,elbow,-1,1
27,0.7588253338394871,fruchterman_reingold,6,4,elbow,-2,2
27,0.7588253338394871,graphopt,6,4,elbow,-2,2
27,0.7588253338394871,lgl,6,4,elbow,-2,2
27,0.7588253338394871,mds,6,5,elbow,-1,1
28,0.6591759579849324,kamada_kawai,6,4,elbow,-2,2
28,0.6591759579849324,spring,6,4,elbow,-2,2
28,0.6591759579849324,davidson_harel,6,5,elbow,-1,1
28,0.6591759579849324,drl,6,4,elbow,-2,2
28,0.6591759579849324,fruchterman_reingold,6,3,elbow,-3,3
28,0.6591759579849324,graphopt,6,4,elbow,-2,2
28,0.6591759579849324,lgl,6,4,elbow,-2,2
28,0.6591759579849324,mds,6,3,elbow,-3,3
29,0.5691331046825181,kamada_kawai,6,4,elbow,-2,2
29,0.5691331046825181,spring,6,4,elbow,-2,2
29,0.5691331046825181,davidson_harel,6,4,elbow,-2,2
29,0.5691331046825181,drl,6,4,elbow,-2,2
29,0.5691331046825181,fruchterman_reingold,6,4,elbow,-2,2
29,0.5691331046825181,graphopt,6,4,elbow,-2,2
29,0.5691331046825181,lgl,6,5,elbow,-1,1
29,0.5691331046825181,mds,6,4,elbow,-2,2
30,0.3799295445334658,kamada_kawai,6,4,elbow,-2,2
30,0.3799295445334658,spring,6,4,elbow,-2,2
