graph_id,assortativity,layout_name,no_communities,calculated_bestnum,size,bestnum_algo
27,0.8065651727521184,mds,6,9,100.0,gap_statistic
28,0.521096457848373,kamada_kawai,6,1,100.0,gap_statistic
28,0.521096457848373,spring,6,2,100.0,gap_statistic
28,0.521096457848373,davidson_harel,6,1,100.0,gap_statistic
28,0.521096457848373,drl,6,2,100.0,gap_statistic
28,0.521096457848373,fruchterman_reingold,6,1,100.0,gap_statistic
28,0.521096457848373,graphopt,6,2,100.0,gap_statistic
28,0.521096457848373,lgl,6,9,100.0,gap_statistic
28,0.521096457848373,mds,6,3,100.0,gap_statistic
29,0.6902361254739745,kamada_kawai,6,1,100.0,gap_statistic
29,0.6902361254739745,spring,6,3,100.0,gap_statistic
29,0.6902361254739745,davidson_harel,6,3,100.0,gap_statistic
29,0.6902361254739745,drl,6,7,100.0,gap_statistic
29,0.6902361254739745,fruchterman_reingold,6,2,100.0,gap_statistic
29,0.6902361254739745,graphopt,6,3,100.0,gap_statistic
29,0.6902361254739745,lgl,6,9,100.0,gap_statistic
29,0.6902361254739745,mds,6,6,100.0,gap_statistic
30,0.6523135167591934,kamada_kawai,6,5,100.0,gap_statistic
30,0.6523135167591934,spring,6,2,100.0,gap_statistic
30,0.6523135167591934,davidson_harel,6,2,100.0,gap_statistic
30,0.6523135167591934,drl,6,5,100.0,gap_statistic
30,0.6523135167591934,fruchterman_reingold,6,7,100.0,gap_statistic
30,0.6523135167591934,graphopt,6,6,100.0,gap_statistic
30,0.6523135167591934,lgl,6,9,100.0,gap_statistic
30,0.6523135167591934,mds,6,3,100.0,gap_statistic
31,0.5389664279706212,kamada_kawai,6,5,100.0,gap_statistic
31,0.5389664279706212,spring,6,2,100.0,gap_statistic
31,0.5389664279706212,davidson_harel,6,6,100.0,gap_statistic
31,0.5389664279706212,drl,6,2,100.0,gap_statistic
31,0.5389664279706212,fruchterman_reingold,6,2,100.0,gap_statistic
31,0.5389664279706212,graphopt,6,1,100.0,gap_statistic
31,0.5389664279706212,lgl,6,9,100.0,gap_statistic
31,0.5389664279706212,mds,6,3,100.0,gap_statistic
32,0.5976051970855314,kamada_kawai,6,1,100.0,gap_statistic
32,0.5976051970855314,spring,6,1,100.0,gap_statistic
32,0.5976051970855314,davidson_harel,6,3,100.0,gap_statistic
32,0.5976051970855314,drl,6,2,100.0,gap_statistic
32,0.5976051970855314,fruchterman_reingold,6,3,100.0,gap_statistic
32,0.5976051970855314,graphopt,6,5,100.0,gap_statistic
32,0.5976051970855314,lgl,6,9,100.0,gap_statistic
32,0.5976051970855314,mds,6,3,100.0,gap_statistic
